traffic_type,dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,ue_id,timestamp,cellid,in_sync,idx
0,0.00378339,0.407407407,0.0,0.015028697,0.45,0.067223,0,0.7,1.0,0.976744186,0.720588235,0.575757576,0.284848485,1.0,0.441860465,0.523255814,0.823529412,0.999822199,0,0,43448
0,0.015209433,0.407407407,0.0,0.44336329,0.45,0.000158,0,0.85,0.981481481,1.0,1.0,0.939393939,0.496969697,1.0,0.441860465,0.360465116,0.058823529,2.16e-05,0,0,15132
1,0.23149026,0.592592593,0.003142916,0.003196417,0.45,0.0,0,0.65,0.981481481,1.0,0.955882353,0.818181818,0.406060606,1.0,0.395348837,0.441860465,0.0,0.889001009,0,0,11647
0,0.033731495,0.333333333,0.0,0.954568483,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.418604651,0.73255814,0.058823529,0.000736994,0,0,3432
1,0.644352017,0.518518519,0.006472731,0.964933,0.45,0.021521,0,0.625,0.981481481,1.0,1.0,0.757575758,0.445454545,1.0,0.418604651,0.73255814,0.0,0.924645923,0,0,7625
0,0.007053602,0.444444444,0.040838717,0.016303228,0.45,0.038544,0,0.675,0.981481481,0.953488372,0.544117647,0.515151515,0.3,1.0,0.372093023,0.465116279,0.823529412,0.999858258,0,0,43778
0,0.009338179,0.518518519,0.000329344,0.323281464,0.6,0.069101,0,0.675,0.981481481,1.0,1.0,0.939393939,0.375757576,1.0,0.441860465,0.430232558,0.0,0.075676954,0,0,4254
0,0.134270699,0.777777778,0.011402795,0.15764404,0.65,0.124331,0,0.625,0.962962963,1.0,0.941176471,0.848484848,0.324242424,1.0,0.395348837,0.465116279,0.058823529,0.999792478,0,0,43175
0,0.006467862,0.333333333,6.06e-06,0.016712673,0.45,0.0,0,0.575,0.981481481,1.0,1.0,0.878787879,0.445454545,1.0,0.395348837,0.38372093,0.058823529,0.055043667,0,0,25827
1,0.927156605,0.481481481,0.068689542,0.24635231,0.45,0.060995,0,0.675,0.981481481,0.953488372,0.544117647,0.515151515,0.424242424,1.0,0.418604651,0.360465116,0.0,0.979001669,0,0,16435
0,0.006567243,0.333333333,0.0,0.016923321,0.35,0.0,0,0.525,0.981481481,1.0,1.0,0.848484848,0.496969697,1.0,0.395348837,0.348837209,0.058823529,0.05517195,0,0,26414
1,0.00012461,0.333333333,0.057387773,0.00173009,0.5,0.042501,0,0.55,0.981481481,0.953488372,0.573529412,0.818181818,0.390909091,1.0,0.418604651,0.38372093,0.294117647,0.997883989,0,0,648
0,0.006516507,0.333333333,0.0,0.016795175,0.5,0.0,0,0.45,0.981481481,1.0,1.0,0.818181818,0.424242424,1.0,0.441860465,0.418604651,0.058823529,0.055091746,0,0,26047
1,0.003028058,0.518518519,0.369145674,0.006960344,0.0,0.055302,0,0.4,1.0,0.976744186,0.617647059,0.515151515,0.678787879,1.0,0.418604651,0.209302326,0.235294118,0.997392128,0,0,39352
0,0.025328713,0.777777778,0.126026802,0.934442499,0.65,0.082234,0,0.65,0.962962963,1.0,1.0,0.878787879,0.333333333,1.0,0.395348837,0.430232558,0.058823529,0.000583798,0,0,2731
0,0.033583645,0.407407407,0.0,0.953468142,0.45,0.0,0,0.75,0.981481481,1.0,0.970588235,0.909090909,0.424242424,1.0,0.465116279,0.38372093,0.058823529,0.000667061,0,0,3112
1,0.075931106,0.333333333,0.001019352,0.022115255,0.5,0.019164,0,0.625,0.981481481,1.0,0.882352941,0.636363636,0.445454545,1.0,0.418604651,0.38372093,0.0,0.88777416,0,0,8169
1,0.000790766,0.222222222,0.910533467,1.61e-05,0.3,0.957759,0,0.5,0.981481481,0.953488372,0.573529412,0.787878788,0.939393939,0.5,0.162790698,0.0,0.176470588,0.997967471,0,0,2174
0,0.001033233,0.407407407,0.05359425,0.00078605,0.45,0.055887,0,0.475,1.0,0.976744186,0.779411765,0.575757576,0.363636364,1.0,0.418604651,0.441860465,1.0,0.99988033,0,0,44022
0,0.015245842,0.37037037,0.0,0.443559396,0.5,0.040515,0,0.725,0.981481481,1.0,1.0,0.939393939,0.333333333,1.0,0.418604651,0.465116279,0.058823529,2.8e-05,0,0,15161
1,0.006698674,0.222222222,0.82404922,0.010853132,0.3,1.0,0,0.475,0.962962963,0.976744186,0.735294118,0.545454545,0.915151515,0.0,0.0,0.011627907,0.0,0.997294872,0,0,20082
1,0.010192931,0.407407407,0.0,0.032535542,0.45,0.007795,0,0.775,0.981481481,1.0,0.926470588,0.666666667,0.46969697,1.0,0.441860465,0.360465116,0.0,0.888803013,0,0,10741
1,0.076787766,0.333333333,0.0,0.065769003,0.5,0.000345,0,0.6,0.981481481,1.0,0.926470588,0.818181818,0.406060606,1.0,0.441860465,0.441860465,0.0,0.996588314,0,0,37004
0,0.052495854,0.333333333,0.0,0.117481874,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.96969697,0.46969697,1.0,0.418604651,0.709302326,0.0,0.053568129,0,0,27884
0,0.052486425,0.333333333,0.0,0.117445759,0.45,0.0,0,0.725,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.441860465,0.720930233,0.0,0.053548024,0,0,27792
0,0.001823484,0.444444444,0.0,0.012351591,0.5,0.0,0,0.65,0.981481481,1.0,1.0,0.96969697,0.278787879,1.0,0.418604651,0.476744186,0.176470588,0.074899393,0,0,22321
0,0.00145974,0.666666667,0.0,0.01018702,0.45,5.9e-05,0,0.575,0.981481481,1.0,1.0,0.939393939,0.375757576,1.0,0.465116279,0.430232558,0.176470588,0.074831428,0,0,22010
0,0.052483331,0.333333333,0.0,0.117433996,0.45,0.0,0,0.775,0.981481481,1.0,1.0,1.0,0.46969697,1.0,0.372093023,0.348837209,0.0,0.053541468,0,0,27762
0,0.001248967,0.555555556,3.03e-05,0.00891413,0.45,0.000121,0,0.675,0.981481481,1.0,1.0,0.939393939,0.445454545,1.0,0.418604651,0.38372093,0.176470588,0.074792091,0,0,21830
0,0.016471751,0.333333333,0.0,0.42020549,0.65,0.0,0,0.675,0.981481481,1.0,0.882352941,0.848484848,0.406060606,1.0,0.395348837,0.430232558,0.0,0.07369795,0,0,24270
0,0.002525209,0.444444444,0.00475428,0.006071854,0.65,0.001423,0,0.5,0.981481481,0.976744186,0.735294118,0.818181818,0.390909091,1.0,0.441860465,0.406976744,0.0,0.114008069,0,0,26714
0,0.003024403,0.333333333,0.0,0.007233734,0.5,0.000461,0,0.425,0.981481481,0.976744186,0.735294118,0.818181818,0.424242424,1.0,0.395348837,0.406976744,0.0,0.114044346,0,0,26880
0,0.006535786,0.333333333,0.0,0.016827656,0.3,0.043466,0,0.475,0.981481481,1.0,1.0,0.848484848,0.375757576,1.0,0.534883721,0.430232558,0.058823529,0.055111414,0,0,26137
1,0.643624695,0.62962963,1.41e-05,0.963162563,0.5,0.031717,0,0.55,0.981481481,1.0,1.0,0.757575758,0.445454545,1.0,0.418604651,0.395348837,0.0,0.92458954,0,0,7367
0,0.009688027,0.740740741,0.0,0.324682475,0.6,0.137011,0,0.65,0.981481481,1.0,1.0,0.939393939,0.284848485,1.0,0.418604651,0.488372093,0.0,0.075709079,0,0,4401
0,0.016087769,0.333333333,0.0,0.418107394,0.5,0.005694,0,0.6,0.981481481,1.0,0.852941176,0.848484848,0.390909091,1.0,0.441860465,0.488372093,0.0,0.073634137,0,0,23978
0,0.004960007,0.814814815,0.127573509,0.012762263,0.7,0.070427,0,0.475,0.962962963,1.0,1.0,0.878787879,0.375757576,1.0,0.465116279,0.418604651,0.058823529,0.055030992,0,0,25769
0,0.033309544,0.851851852,0.000249534,0.952137201,0.45,0.06706,0,0.675,0.981481481,1.0,0.955882353,0.909090909,0.324242424,1.0,0.441860465,0.465116279,0.058823529,0.000626195,0,0,2925
1,0.010095153,0.333333333,0.0,0.031893595,0.45,0.004171,0,0.75,0.981481481,1.0,0.882352941,0.666666667,0.406060606,1.0,0.465116279,0.441860465,0.0,0.888780285,0,0,10637
1,0.040157636,0.592592593,0.152701686,0.013859423,0.15,0.082327,0,0.45,1.0,0.976744186,0.632352941,0.484848485,0.536363636,1.0,0.488372093,0.290697674,0.235294118,0.997095125,0,0,14396
0,0.13391979,0.703703704,0.073153878,0.157236693,0.65,0.155164,0,0.7,0.962962963,1.0,1.0,0.909090909,0.375757576,1.0,0.441860465,0.441860465,0.058823529,0.999780677,0,0,43067
1,0.001269315,0.666666667,0.111812455,0.004780352,0.65,0.017026,0,0.6,0.962962963,0.976744186,0.617647059,0.636363636,0.536363636,1.0,0.418604651,0.279069767,0.176470588,0.997228436,0,0,19171
1,0.004639302,1.0,0.064993004,0.008568983,0.55,0.141421,0,0.675,0.962962963,1.0,0.838235294,0.818181818,0.375757576,1.0,0.395348837,0.430232558,0.0,0.890293199,0,0,7114
0,0.008501292,0.777777778,0.179686719,0.316242656,0.6,0.094128,0,0.6,0.962962963,1.0,1.0,0.939393939,0.306060606,1.0,0.395348837,0.453488372,0.0,0.075666464,0,0,4206
0,0.033377579,0.518518519,0.001042587,0.952268781,0.45,0.006767,0,0.75,0.981481481,1.0,1.0,0.909090909,0.406060606,1.0,0.511627907,0.406976744,0.058823529,0.000630347,0,0,2944
1,0.010429424,0.222222222,0.844773677,0.01102207,0.3,1.0,0,0.475,0.0,0.976744186,0.735294118,0.545454545,0.933333333,0.0,0.0,0.034883721,0.0,0.997985391,0,0,2501
0,0.052515079,0.333333333,0.0,0.117555287,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.441860465,0.348837209,0.0,0.053608996,0,0,28071
1,0.009881642,0.222222222,0.884492016,0.010990751,0.3,1.0,0,0.475,0.0,0.976744186,0.735294118,0.545454545,0.93030303,0.0,0.0,0.023255814,0.0,0.997884207,0,0,649
1,0.040239309,0.62962963,0.057989887,0.013946092,0.2,0.100866,0,0.35,0.981481481,0.976744186,0.632352941,0.636363636,0.3,1.0,0.395348837,0.511627907,0.235294118,0.997097311,0,0,14426
0,0.015464173,0.37037037,0.0,0.444692118,0.45,0.01071,0,0.825,0.981481481,1.0,1.0,0.939393939,0.406060606,1.0,0.418604651,0.406976744,0.058823529,6.36e-05,0,0,15324
1,0.024822033,0.407407407,0.109524218,0.087760427,0.3,0.135071,0,0.425,1.0,0.976744186,0.661764706,0.666666667,0.354545455,1.0,0.418604651,0.441860465,0.176470588,0.997106489,0,0,14551
1,0.000900248,0.407407407,0.000603125,0.002102498,0.6,0.067467,0,0.4,0.962962963,0.976744186,0.852941176,0.727272727,0.3,1.0,0.418604651,0.465116279,0.235294118,0.997937749,0,0,1631
1,0.661104822,0.814814815,0.19395663,0.997517612,0.6,0.111397,0,0.5,0.962962963,1.0,1.0,0.757575758,0.390909091,1.0,0.418604651,0.430232558,0.0,0.925592111,0,0,5809
0,0.009970976,0.592592593,0.0,0.326180677,0.55,0.0,0,0.625,0.981481481,1.0,1.0,0.96969697,0.333333333,1.0,0.441860465,0.441860465,0.0,0.075754317,0,0,4608
0,0.015245136,0.333333333,0.0,0.443558809,0.55,3.4e-05,0,0.75,0.981481481,1.0,1.0,0.939393939,0.363636364,1.0,0.395348837,0.453488372,0.058823529,2.78e-05,0,0,15160
1,0.234708831,0.518518519,0.0,0.008282031,0.45,0.0286,0,0.6,0.981481481,1.0,1.0,0.848484848,0.424242424,1.0,0.395348837,0.744186047,0.0,0.889156827,0,0,12360
1,0.969734912,0.518518519,0.046961898,0.275767749,0.2,0.535263,0,0.325,0.981481481,0.953488372,0.514705882,0.757575758,0.46969697,0.5,0.139534884,0.395348837,0.0,0.979660712,0,0,42737
1,0.01454232,0.444444444,0.073525653,0.034467096,0.7,0.132365,0,0.5,0.962962963,0.976744186,0.705882353,0.606060606,0.354545455,1.0,0.418604651,0.441860465,0.176470588,0.997181669,0,0,18529
0,0.004560529,0.333333333,4.34e-05,0.001740498,0.45,0.007543,0,0.475,0.981481481,0.976744186,0.794117647,0.696969697,0.406060606,1.0,0.441860465,0.418604651,1.0,0.999906992,0,0,44388
0,0.008116607,0.777777778,0.008424551,0.198612184,0.55,0.091817,0,0.425,0.962962963,1.0,0.882352941,0.787878788,0.375757576,1.0,0.418604651,0.488372093,0.058823529,0.056294315,0,0,23489
1,0.014112979,0.407407407,0.075905824,0.036261555,0.45,0.000123,0,0.425,0.981481481,0.976744186,0.794117647,0.696969697,0.46969697,1.0,0.348837209,0.360465116,0.0,0.888925613,0,0,11302
1,0.000309389,0.333333333,0.0,0.003657783,0.5,9e-06,0,0.5,0.981481481,0.953488372,0.558823529,0.818181818,0.46969697,1.0,0.395348837,0.395348837,0.294117647,0.997939498,0,0,1664
1,0.009681568,0.333333333,0.0,0.029248043,0.55,0.022147,0,0.675,0.962962963,1.0,0.897058824,0.696969697,0.390909091,1.0,0.418604651,0.430232558,0.0,0.888690247,0,0,10225
0,0.005846608,0.62962963,0.072741692,0.00243768,0.5,0.068138,0,0.425,0.981481481,1.0,0.897058824,0.636363636,0.342424242,1.0,0.465116279,0.453488372,1.0,0.999926661,0,0,44658
1,0.235360736,0.407407407,0.0,0.010520826,0.65,0.009875,0,0.35,0.962962963,1.0,0.882352941,0.666666667,0.424242424,1.0,0.395348837,0.395348837,0.0,0.889228726,0,0,12689
1,0.068788227,0.814814815,0.055022756,0.056505451,0.4,0.040891,0,0.475,0.981481481,1.0,0.882352941,0.757575758,0.587878788,1.0,0.441860465,0.26744186,0.0,0.996679227,0,0,36514
1,0.969703983,0.37037037,0.020545641,0.275694956,0.15,0.011333,0,0.35,0.981481481,0.953488372,0.514705882,0.727272727,0.354545455,1.0,0.441860465,0.465116279,0.0,0.979658527,0,0,42727
1,0.93030417,0.518518519,0.124634665,0.247731995,0.55,0.18958,0,0.525,0.962962963,0.953488372,0.588235294,0.454545455,0.342424242,1.0,0.418604651,0.441860465,0.0,0.979011503,0,0,16480
1,0.006332225,0.222222222,0.788066819,0.010843799,0.3,1.0,0,0.475,0.962962963,0.976744186,0.735294118,0.545454545,0.915151515,0.0,0.0,0.058139535,0.0,0.997226906,0,0,19149
1,0.065676419,0.666666667,0.11541605,0.207179682,0.8,0.066779,0,0.5,0.962962963,0.976744186,0.691176471,0.787878788,0.406060606,1.0,0.465116279,0.430232558,0.0,0.978371418,0,0,17414
1,0.028315029,0.518518519,0.113998656,0.080557249,0.0,0.115893,0,0.375,0.981481481,0.953488372,0.529411765,0.787878788,0.536363636,1.0,0.441860465,0.302325581,0.176470588,0.997573963,0,0,29464
1,0.033006709,0.518518519,0.000609186,0.006733645,0.5,0.007516,0,0.675,1.0,1.0,0.955882353,0.696969697,0.496969697,1.0,0.441860465,0.313953488,0.235294118,0.996880365,0,0,41269
0,0.012706665,0.481481481,0.0083407,0.017771568,0.55,0.019894,0,0.6,0.962962963,0.976744186,0.632352941,0.575757576,0.278787879,1.0,0.465116279,0.5,0.823529412,0.999905681,0,0,44369
1,0.002654694,0.777777778,0.079861999,0.002725707,0.45,0.026087,0,0.7,0.981481481,0.976744186,0.764705882,0.787878788,0.333333333,1.0,0.395348837,0.441860465,0.0,0.890270689,0,0,7011
0,0.052510888,0.333333333,0.0,0.117539193,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.465116279,0.395348837,0.0,0.053600036,0,0,28030
0,0.016511744,0.333333333,0.0,0.420483195,0.45,4e-05,0,0.6,0.981481481,1.0,0.882352941,0.848484848,0.424242424,1.0,0.418604651,0.406976744,0.0,0.073707348,0,0,24313
1,0.009618028,0.777777778,0.100127798,0.005523197,0.8,0.075981,0,0.5,0.962962963,1.0,0.882352941,0.636363636,0.390909091,1.0,0.418604651,0.418604651,0.0,0.925938571,0,0,25110
1,0.067641686,0.555555556,0.075547182,0.208535823,0.7,0.10721,0,0.525,0.962962963,0.930232558,0.485294118,0.606060606,0.251515152,1.0,0.465116279,0.511627907,0.0,0.978387372,0,0,17487
1,0.004697671,0.222222222,0.821621567,0.010774993,0.3,1.0,0,0.475,0.962962963,0.976744186,0.735294118,0.545454545,0.912121212,0.5,0.11627907,0.046511628,0.0,0.996923854,0,0,41864
0,0.001635083,0.555555556,0.005491769,0.007195851,0.45,0.029156,0,0.65,0.981481481,1.0,1.0,0.96969697,0.363636364,1.0,0.511627907,0.476744186,0.0,0.07548923,0,0,3707
0,0.002286776,0.851851852,0.004898747,0.005501627,0.65,0.083756,0,0.35,0.981481481,0.976744186,0.602941176,0.787878788,0.406060606,1.0,0.395348837,0.453488372,0.0,0.113993208,0,0,26646
0,0.009533205,0.407407407,0.001338593,0.323990928,0.7,0.013298,0,0.65,0.981481481,1.0,1.0,0.96969697,0.445454545,1.0,0.418604651,0.73255814,0.0,0.075692689,0,0,4326
1,0.009770184,0.333333333,0.0,0.029664877,0.45,0.003029,0,0.7,0.981481481,1.0,0.897058824,0.696969697,0.406060606,1.0,0.418604651,0.76744186,0.0,0.888704015,0,0,10288
0,0.00107031,0.37037037,3.03e-06,0.00826764,0.5,0.000213,0,0.725,0.981481481,1.0,1.0,0.939393939,0.445454545,1.0,0.418604651,0.38372093,0.176470588,0.074772641,0,0,21741
0,0.008108049,0.777777778,0.0,0.198414787,0.5,0.060093,0,0.4,0.981481481,1.0,0.882352941,0.757575758,0.536363636,1.0,0.395348837,0.418604651,0.058823529,0.056293878,0,0,23487
0,0.015758393,0.481481481,0.01453965,0.417082827,0.65,0.00144,0,0.625,0.962962963,1.0,0.897058824,0.878787879,0.354545455,1.0,0.395348837,0.418604651,0.0,0.073612502,0,0,23879
0,0.015696826,0.333333333,0.0,0.446271501,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.465116279,0.720930233,0.058823529,0.000191221,0,0,15908
0,0.012589154,0.407407407,0.0,0.017722124,0.55,0.006323,0,0.625,0.962962963,0.976744186,0.676470588,0.606060606,0.333333333,1.0,0.465116279,0.813953488,0.823529412,0.999904151,0,0,44348
1,0.041478751,0.407407407,0.077188853,0.014638072,0.2,0.088308,0,0.475,0.981481481,0.976744186,0.632352941,0.484848485,0.424242424,1.0,0.441860465,0.744186047,0.235294118,0.997115449,0,0,14675
0,0.00303395,0.333333333,0.0,0.007272073,0.45,0.038748,0,0.475,0.981481481,0.976744186,0.705882353,0.787878788,0.46969697,1.0,0.418604651,0.395348837,0.0,0.114045439,0,0,26885
1,0.002023151,0.666666667,0.040558875,0.007828877,0.15,0.124832,0,0.525,0.981481481,0.976744186,0.735294118,0.606060606,0.333333333,1.0,0.348837209,0.813953488,0.823529412,0.999573112,0,0,18138
1,0.00112753,0.592592593,0.036898706,0.00681222,0.6,0.111265,0,0.4,0.962962963,0.953488372,0.588235294,0.545454545,0.445454545,1.0,0.418604651,0.372093023,0.0,0.887619624,0,0,32756
0,0.006532877,0.333333333,0.0,0.016822124,0.45,0.0,0,0.425,0.981481481,1.0,1.0,0.848484848,0.424242424,1.0,0.441860465,0.744186047,0.058823529,0.055108136,0,0,26122
0,0.006575226,0.333333333,0.0,0.016946895,0.35,0.0,0,0.475,0.981481481,1.0,1.0,0.848484848,0.46969697,1.0,0.441860465,0.360465116,0.058823529,0.055188559,0,0,26490
0,0.009602312,0.666666667,1.01e-06,0.324290657,0.45,0.0,0,0.75,0.981481481,1.0,1.0,1.0,0.424242424,1.0,0.418604651,0.418604651,0.0,0.075700119,0,0,4360
0,0.033737625,0.333333333,0.0,0.954591672,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.441860465,0.395348837,0.058823529,0.000749888,0,0,3491
0,0.033740452,0.333333333,0.0,0.954602254,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.465116279,0.406976744,0.058823529,0.000755788,0,0,3518
0,0.003378373,0.37037037,0.00046876,0.008153593,0.55,2.9e-05,0,0.45,0.981481481,0.976744186,0.632352941,0.727272727,0.354545455,1.0,0.418604651,0.441860465,0.0,0.11407516,0,0,27021
1,0.00084354,0.222222222,0.918227601,1.72e-05,0.3,0.973701,0,0.5,0.981481481,0.953488372,0.573529412,0.787878788,0.948484848,0.0,0.0,0.011627907,0.176470588,0.99797359,0,0,2286
0,0.001524777,0.518518519,0.0,0.010506879,0.45,0.089005,0,0.725,0.981481481,1.0,1.0,0.939393939,0.496969697,1.0,0.395348837,0.360465116,0.176470588,0.074841262,0,0,22055
0,0.016319362,0.407407407,0.0,0.419267788,0.45,0.0,0,0.575,0.981481481,1.0,0.882352941,0.878787879,0.406060606,1.0,0.465116279,0.430232558,0.0,0.073666481,0,0,24126
0,0.016437741,0.333333333,0.0,0.419976314,0.45,1e-06,0,0.625,0.981481481,1.0,0.911764706,0.878787879,0.46969697,1.0,0.395348837,0.395348837,0.0,0.073690957,0,0,24238
0,0.136797877,0.222222222,0.951494426,0.16004435,0.3,1.0,0,0.35,0.962962963,1.0,0.808823529,0.666666667,0.924242424,0.0,0.0,0.046511628,0.058823529,0.999976398,0,0,44917
0,0.00736096,0.851851852,0.145230819,0.176289206,0.7,0.135774,0,0.525,0.962962963,1.0,0.955882353,0.818181818,0.324242424,1.0,0.418604651,0.465116279,0.058823529,0.056266998,0,0,23364
1,0.034718367,0.851851852,0.115555466,0.034000159,0.75,0.134401,0,0.5,0.962962963,0.976744186,0.808823529,0.727272727,0.375757576,1.0,0.395348837,0.418604651,0.0,0.996660432,0,0,36337
1,0.002193767,0.555555556,0.0,0.00824397,0.45,0.073621,0,0.625,0.981481481,0.976744186,0.602941176,0.515151515,0.293939394,1.0,0.488372093,0.488372093,0.823529412,0.999588847,0,0,18282
0,0.016135249,0.666666667,0.05889508,0.330172085,0.65,0.135879,0,0.575,0.962962963,1.0,1.0,0.909090909,0.333333333,1.0,0.395348837,0.441860465,0.117647059,0.074706125,0,0,21511
0,0.136797877,0.222222222,0.951494426,0.16004435,0.3,1.0,0,0.35,0.962962963,1.0,0.808823529,0.666666667,0.924242424,0.0,0.0,0.046511628,0.058823529,0.99998208,0,0,44995
1,0.013269036,0.222222222,0.922500998,7.24e-05,0.3,0.948397,0,0.5,0.981481481,0.953488372,0.573529412,0.787878788,0.942424242,1.0,0.255813953,0.011627907,0.176470588,0.99825468,0,0,35583
1,0.033853216,0.62962963,0.100698594,0.008084699,0.45,0.105858,0,0.55,0.981481481,0.976744186,0.764705882,0.575757576,0.342424242,1.0,0.441860465,0.465116279,0.235294118,0.996923417,0,0,41860
1,0.971851274,0.444444444,0.005917088,0.280601546,0.5,0.013687,0,0.525,0.962962963,0.976744186,0.647058824,0.636363636,0.333333333,1.0,0.441860465,0.476744186,0.0,0.979822003,0,0,42337
0,0.033721121,0.333333333,0.0,0.954529241,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.878787879,0.46969697,1.0,0.418604651,0.709302326,0.058823529,0.00071514,0,0,3332
1,0.005492762,0.333333333,0.038867702,0.020991963,0.2,0.186542,0,0.475,0.981481481,0.976744186,0.632352941,0.757575758,0.354545455,1.0,0.441860465,0.430232558,0.176470588,0.997251601,0,0,19489
1,0.008849863,0.37037037,0.0,0.024920731,0.45,0.066782,0,0.7,0.981481481,1.0,0.897058824,0.666666667,0.375757576,1.0,0.441860465,0.779069767,0.0,0.888551475,0,0,9590
0,0.006552144,0.333333333,0.0,0.016878987,0.3,0.096998,0,0.4,0.981481481,1.0,1.0,0.848484848,0.445454545,1.0,0.395348837,0.720930233,0.058823529,0.05514048,0,0,26270
0,0.001297295,0.333333333,0.0,0.009226287,0.55,2e-06,0,0.725,0.981481481,1.0,1.0,0.939393939,0.390909091,1.0,0.441860465,0.441860465,0.176470588,0.074801706,0,0,21874
0,0.05247935,0.333333333,0.0,0.117418663,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.96969697,0.445454545,1.0,0.441860465,0.418604651,0.0,0.053532945,0,0,27723
1,0.644735679,0.814814815,0.032417197,0.965701721,0.7,0.255651,0,0.525,0.962962963,1.0,1.0,0.757575758,0.390909091,1.0,0.441860465,0.430232558,0.0,0.924670181,0,0,7736
1,0.00281181,0.222222222,0.940648283,0.010675665,0.3,1.0,0,0.475,0.962962963,0.976744186,0.735294118,0.545454545,0.921212121,0.0,0.023255814,0.011627907,0.0,0.99657258,0,0,30704
0,0.00990015,0.407407407,0.0,0.325737972,0.5,0.0,0,0.6,0.981481481,1.0,1.0,0.96969697,0.272727273,1.0,0.441860465,0.476744186,0.0,0.075740112,0,0,4543
1,0.009032156,0.407407407,0.0,0.025956671,0.5,0.02547,0,0.725,0.981481481,1.0,0.941176471,0.696969697,0.445454545,1.0,0.418604651,0.38372093,0.0,0.888584256,0,0,9740
0,0.006941345,0.777777778,0.080015558,0.245417749,0.65,0.129735,0,0.625,0.962962963,1.0,1.0,0.939393939,0.324242424,1.0,0.465116279,0.441860465,0.0,0.075629252,0,0,4112
1,0.001554319,0.407407407,0.0,0.00631409,0.3,0.063618,0,0.575,0.981481481,0.976744186,0.705882353,0.606060606,0.215151515,1.0,0.488372093,0.895348837,0.823529412,0.999519352,0,0,17646
0,0.01622701,0.37037037,0.0,0.418775394,0.5,3.8e-05,0,0.675,0.981481481,1.0,0.867647059,0.848484848,0.445454545,1.0,0.441860465,0.73255814,0.0,0.073650965,0,0,24055
1,0.645186084,0.518518519,0.057373629,0.966453373,0.45,0.038278,0,0.675,0.981481481,1.0,1.0,0.757575758,0.354545455,1.0,0.418604651,0.453488372,0.0,0.924694657,0,0,7848
1,0.008738664,0.703703704,0.088139052,0.025629493,0.65,0.092262,0,0.5,0.962962963,0.953488372,0.558823529,0.818181818,0.306060606,1.0,0.465116279,0.453488372,0.176470588,0.997456186,0,0,40230
1,0.071300751,0.592592593,0.073355929,0.018083228,0.4,0.126424,0,0.4,0.981481481,0.976744186,0.632352941,0.606060606,0.445454545,1.0,0.395348837,0.395348837,0.0,0.887718215,0,0,7913
0,0.001499599,0.777777778,0.121359405,0.0046945,0.5,0.083433,0,0.45,0.981481481,1.0,0.897058824,0.818181818,0.46969697,1.0,0.418604651,0.372093023,0.058823529,0.056315299,0,0,23585
0,0.006697398,0.814814815,0.179490728,0.234377139,0.65,0.124591,0,0.625,0.962962963,1.0,1.0,0.939393939,0.333333333,1.0,0.441860465,0.453488372,0.0,0.075624663,0,0,4091
1,0.00946062,0.222222222,0.804567382,0.01097067,0.3,1.0,0,0.475,0.0,0.976744186,0.735294118,0.545454545,0.909090909,0.0,0.023255814,0.034883721,0.0,0.997806632,0,0,38960
1,0.648758243,0.666666667,0.058357622,0.973438151,0.45,0.01464,0,0.55,0.981481481,1.0,0.897058824,0.636363636,0.406060606,1.0,0.418604651,0.430232558,0.0,0.92492617,0,0,23073
1,0.009486715,0.222222222,0.867971248,0.01097203,0.3,1.0,0,0.475,0.0,0.976744186,0.735294118,0.545454545,0.906060606,0.0,0.023255814,0.011627907,0.0,0.99781144,0,0,39026
1,0.008192727,0.222222222,0.804477469,0.010917757,0.3,1.0,0,0.475,0.0,0.976744186,0.735294118,0.545454545,0.921212121,0.0,0.0,0.023255814,0.0,0.997571778,0,0,29433
1,0.999924796,0.777777778,0.038293874,0.288201766,0.7,0.085899,0,0.525,0.962962963,0.976744186,0.720588235,0.757575758,0.375757576,1.0,0.441860465,0.476744186,0.0,0.980015663,0,0,20730
0,0.006316053,0.777777778,0.083444378,0.217867357,0.65,0.161941,0,0.625,0.962962963,1.0,1.0,0.939393939,0.333333333,1.0,0.511627907,0.430232558,0.0,0.07561767,0,0,4059
0,0.006181245,0.814814815,0.053176002,0.016044872,0.75,0.116417,0,0.475,0.962962963,1.0,1.0,0.878787879,0.363636364,1.0,0.441860465,0.418604651,0.058823529,0.0550358,0,0,25791
