traffic_type,dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,ue_id,timestamp,cellid,in_sync,idx
0,0.006568574,0.333333333,0.0,0.016926997,0.35,0.0,0,0.475,0.981481481,1.0,1.0,0.848484848,0.445454545,1.0,0.418604651,0.73255814,0.058823529,0.055174572,0,0,26426
0,0.000144325,0.777777778,0.0,0.000236686,0.75,0.161979,0,0.6,0.981481481,1.0,1.0,0.909090909,0.278787879,1.0,0.488372093,0.5,0.0,0.075461855,0,0,3597
0,0.033742288,0.333333333,0.0,0.954609327,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.488372093,0.720930233,0.058823529,0.000759722,0,0,3536
0,0.003887448,0.814814815,0.1279271,0.009686977,0.6,0.002203,0,0.4,0.962962963,0.976744186,0.647058824,0.787878788,0.424242424,1.0,0.395348837,0.38372093,0.0,0.114127828,0,0,27262
0,0.033610843,0.333333333,0.0,0.953731654,0.55,0.0,0,0.725,0.981481481,1.0,0.970588235,0.909090909,0.406060606,1.0,0.395348837,0.430232558,0.058823529,0.000675366,0,0,3150
0,0.052546612,0.333333333,0.0,0.117675817,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.441860465,0.709302326,0.0,0.053676087,0,0,28378
0,0.033738776,0.333333333,0.0,0.954596,0.45,0.001197,0,0.775,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.534883721,0.720930233,0.058823529,0.000752292,0,0,3502
0,0.134313197,0.703703704,0.085193136,0.157703576,0.55,0.067879,0,0.6,0.962962963,1.0,1.0,0.909090909,0.390909091,1.0,0.488372093,0.430232558,0.058823529,0.999794226,0,0,43191
0,0.008560877,0.777777778,0.067565124,0.318567494,0.75,0.092885,0,0.625,0.962962963,1.0,1.0,0.939393939,0.375757576,1.0,0.418604651,0.406976744,0.0,0.075667557,0,0,4211
0,0.052518797,0.333333333,0.0,0.117569418,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.465116279,0.38372093,0.0,0.053616863,0,0,28107
0,0.00651323,0.333333333,0.0,0.016788969,0.45,0.0,0,0.475,0.981481481,1.0,1.0,0.818181818,0.424242424,1.0,0.418604651,0.395348837,0.058823529,0.055088249,0,0,26031
0,0.002449004,0.592592593,0.063937283,0.059653659,0.45,0.122381,0,0.6,0.981481481,1.0,1.0,0.96969697,0.354545455,1.0,0.372093023,0.418604651,0.0,0.075519931,0,0,3743
0,0.006533957,0.333333333,0.0,0.016824447,0.45,0.0,0,0.425,0.981481481,1.0,1.0,0.848484848,0.46969697,1.0,0.395348837,0.38372093,0.058823529,0.055109448,0,0,26128
0,0.004056773,0.518518519,1.11e-05,0.010134355,0.5,0.004184,0,0.375,0.981481481,0.976744186,0.647058824,0.727272727,0.445454545,1.0,0.441860465,0.38372093,0.0,0.114143781,0,0,27335
0,0.010074655,0.333333333,0.0,0.326784693,0.45,0.0,0,0.7,0.981481481,1.0,1.0,0.96969697,0.424242424,1.0,0.488372093,0.744186047,0.0,0.07581966,0,0,4907
0,0.009843605,0.333333333,0.0,0.325393734,0.45,0.021099,0,0.675,0.981481481,1.0,1.0,0.96969697,0.424242424,1.0,0.441860465,0.406976744,0.0,0.075729622,0,0,4495
0,0.002101511,0.814814815,0.053314408,0.00514823,0.4,0.087425,0,0.475,0.981481481,0.976744186,0.588235294,0.787878788,0.46969697,1.0,0.441860465,0.372093023,0.0,0.113989493,0,0,26629
0,0.0013354,0.407407407,0.0,0.009464801,0.5,0.0,0,0.7,0.981481481,1.0,1.0,0.939393939,0.445454545,1.0,0.465116279,0.406976744,0.176470588,0.074809137,0,0,21908
0,0.017151034,0.62962963,0.056882643,0.018992866,0.5,0.075852,0,0.55,0.981481481,0.953488372,0.573529412,0.727272727,0.354545455,1.0,0.488372093,0.406976744,0.823529412,0.999984921,0,0,45035
0,0.001807226,0.333333333,0.0,0.012247006,0.45,0.0,0,0.7,0.981481481,1.0,1.0,0.96969697,0.46969697,1.0,0.395348837,0.38372093,0.176470588,0.074896115,0,0,22306
0,0.016587002,0.37037037,0.0,0.420936412,0.45,0.032375,0,0.6,0.981481481,1.0,0.882352941,0.878787879,0.424242424,1.0,0.372093023,0.744186047,0.0,0.073722208,0,0,24381
0,0.006899038,0.666666667,0.051785886,0.002997249,0.4,0.12138,0,0.575,0.981481481,1.0,0.926470588,0.666666667,0.496969697,1.0,0.418604651,0.302325581,1.0,0.999979676,0,0,44964
0,0.052501615,0.333333333,0.0,0.117503861,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.939393939,0.445454545,1.0,0.488372093,0.73255814,0.0,0.053580367,0,0,27940
0,0.015695359,0.333333333,0.0,0.446266011,0.45,0.0,0,1.0,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.441860465,0.325581395,0.058823529,0.000188162,0,0,15894
0,0.010067564,0.333333333,0.0,0.326760906,0.45,0.0,0,0.7,0.981481481,1.0,1.0,0.96969697,0.424242424,1.0,0.418604651,0.744186047,0.0,0.075806329,0,0,4846
0,0.015950851,0.444444444,3.03e-06,0.417685743,0.65,0.008812,0,0.55,0.981481481,1.0,0.926470588,0.909090909,0.406060606,1.0,0.441860465,0.441860465,0.0,0.073625177,0,0,23937
0,0.033734951,0.333333333,0.0,0.954581471,0.45,0.0,0,0.725,0.981481481,1.0,1.0,0.939393939,0.445454545,1.0,0.395348837,0.348837209,0.058823529,0.000744206,0,0,3465
0,0.015602532,0.333333333,0.0,0.445817679,0.45,4.1e-05,0,0.775,0.981481481,1.0,1.0,0.909090909,0.333333333,1.0,0.418604651,0.476744186,0.058823529,0.000100528,0,0,15493
0,0.001574917,0.37037037,0.0,0.010778842,0.55,0.0,0,0.7,0.981481481,1.0,1.0,0.939393939,0.406060606,1.0,0.441860465,0.430232558,0.176470588,0.074849566,0,0,22093
0,0.009914412,0.333333333,0.0,0.325840431,0.55,0.0,0,0.675,0.981481481,1.0,1.0,0.96969697,0.406060606,1.0,0.418604651,0.395348837,0.0,0.075743608,0,0,4559
0,0.006554819,0.333333333,0.0,0.016886059,0.35,0.0,0,0.55,0.981481481,1.0,1.0,0.848484848,0.445454545,1.0,0.441860465,0.395348837,0.058823529,0.055145725,0,0,26294
0,0.052514553,0.333333333,0.0,0.117553324,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.465116279,0.372093023,0.0,0.053607903,0,0,28066
0,0.015790296,0.481481481,0.016922852,0.41719431,0.65,0.015075,0,0.525,0.962962963,1.0,0.926470588,0.909090909,0.333333333,1.0,0.441860465,0.430232558,0.0,0.073614906,0,0,23890
0,0.001117303,0.407407407,0.0,0.008445769,0.7,0.030832,0,0.7,0.981481481,1.0,1.0,0.939393939,0.406060606,1.0,0.395348837,0.430232558,0.176470588,0.074777886,0,0,21765
0,0.003447886,0.37037037,0.0,0.0131979,0.45,0.0551,0,0.6,1.0,0.976744186,0.602941176,0.696969697,0.306060606,1.0,0.395348837,0.569767442,0.823529412,0.999761227,0,0,42890
0,0.008845197,0.703703704,0.11705368,0.32062401,0.45,0.088637,0,0.65,0.981481481,1.0,1.0,0.939393939,0.363636364,1.0,0.395348837,0.406976744,0.0,0.075669961,0,0,4222
0,0.005720135,0.777777778,0.204098622,0.148973555,0.45,0.04597,0,0.425,0.981481481,1.0,1.0,0.848484848,0.406060606,1.0,0.488372093,0.418604651,0.058823529,0.056240773,0,0,23244
0,0.003749195,0.407407407,5.05e-06,0.009200693,0.65,0.014083,0,0.5,0.981481481,0.976744186,0.588235294,0.787878788,0.424242424,1.0,0.418604651,0.395348837,0.0,0.114111219,0,0,27186
0,0.010080579,0.333333333,0.0,0.326806233,0.45,0.0,0,0.7,0.981481481,1.0,1.0,0.96969697,0.445454545,1.0,0.465116279,0.73255814,0.0,0.075831679,0,0,4962
0,0.015672694,0.407407407,1.72e-05,0.416772919,0.45,0.020043,0,0.65,0.981481481,1.0,1.0,0.909090909,0.342424242,1.0,0.441860465,0.465116279,0.0,0.07360682,0,0,23853
0,0.003790218,0.333333333,0.0,0.015057948,0.45,0.107686,0,0.625,0.981481481,0.976744186,0.676470588,0.575757576,0.496969697,1.0,0.441860465,0.337209302,0.823529412,0.99982351,0,0,43460
0,0.136166444,0.222222222,0.860279135,0.160014234,0.3,1.0,0,0.35,0.962962963,1.0,0.808823529,0.666666667,0.915151515,0.0,0.023255814,0.011627907,0.058823529,0.999872245,0,0,43909
0,0.006558068,0.333333333,0.0,0.016895661,0.35,0.0,0,0.55,0.981481481,1.0,1.0,0.848484848,0.46969697,1.0,0.418604651,0.372093023,0.058823529,0.0551525,0,0,26325
0,0.016128403,0.740740741,0.168909274,0.329865157,0.6,0.039559,0,0.575,0.962962963,1.0,1.0,0.909090909,0.333333333,1.0,0.418604651,0.430232558,0.117647059,0.074705907,0,0,21510
0,0.003018096,0.518518519,0.0,0.007217952,0.55,0.016564,0,0.425,0.981481481,0.976744186,0.735294118,0.818181818,0.406060606,1.0,0.441860465,0.406976744,0.0,0.114043472,0,0,26876
0,0.016730496,0.333333333,0.0,0.421862803,0.45,0.0,0,0.575,0.981481481,1.0,1.0,0.939393939,0.445454545,1.0,0.418604651,0.73255814,0.0,0.073782962,0,0,24659
0,0.003397444,0.481481481,2.02e-06,0.008231004,0.55,0.034476,0,0.475,0.981481481,0.976744186,0.602941176,0.727272727,0.375757576,1.0,0.418604651,0.441860465,0.0,0.114077783,0,0,27033
0,0.007692461,0.777777778,0.162923488,0.182477049,0.65,0.070768,0,0.525,0.962962963,1.0,0.955882353,0.818181818,0.342424242,1.0,0.418604651,0.441860465,0.058823529,0.05627268,0,0,23390
0,0.009995483,0.333333333,0.0,0.326324035,0.5,0.0,0,0.675,0.981481481,1.0,1.0,0.96969697,0.390909091,1.0,0.441860465,0.453488372,0.0,0.075759343,0,0,4631
0,0.016283547,0.37037037,0.0,0.419071499,0.45,1e-06,0,0.675,0.981481481,1.0,0.867647059,0.848484848,0.406060606,1.0,0.441860465,0.406976744,0.0,0.073659925,0,0,24096
0,0.135735297,0.703703704,0.309800019,0.159703481,0.6,0.063414,0,0.475,0.962962963,0.976744186,0.852941176,0.848484848,0.272727273,1.0,0.511627907,0.5,0.058823529,0.999848642,0,0,43689
0,0.009731169,0.333333333,1.82e-05,0.324816198,0.45,0.0,0,0.7,0.981481481,1.0,1.0,0.939393939,0.445454545,1.0,0.441860465,0.406976744,0.0,0.07571345,0,0,4421
0,0.008366351,0.814814815,0.049226899,0.310545731,0.4,0.19053,0,0.6,0.981481481,1.0,1.0,0.939393939,0.354545455,1.0,0.395348837,0.418604651,0.0,0.075663405,0,0,4192
0,0.007053084,0.555555556,0.009825781,0.01630254,0.45,0.046014,0,0.675,0.981481481,0.976744186,0.617647059,0.515151515,0.3,1.0,0.395348837,0.488372093,0.823529412,0.99985804,0,0,43776
0,0.006586122,0.333333333,0.0,0.016977484,0.3,3.9e-05,0,0.475,0.981481481,1.0,1.0,0.848484848,0.445454545,1.0,0.441860465,0.720930233,0.058823529,0.055211068,0,0,26593
0,0.003785744,0.518518519,0.0,0.015029658,0.45,0.064773,0,0.675,0.981481481,0.976744186,0.705882353,0.575757576,0.272727273,1.0,0.488372093,0.5,0.823529412,0.999822418,0,0,43450
0,0.001895621,0.333333333,0.0,0.01283601,0.45,0.0,0,0.725,0.981481481,1.0,1.0,0.96969697,0.46969697,1.0,0.418604651,0.709302326,0.176470588,0.074914472,0,0,22390
0,0.010068673,0.333333333,0.0,0.326764053,0.45,0.0,0,0.725,0.981481481,1.0,1.0,0.96969697,0.46969697,1.0,0.441860465,0.360465116,0.0,0.075808077,0,0,4854
0,0.052475948,0.333333333,0.0,0.117405715,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.96969697,0.46969697,1.0,0.395348837,0.720930233,0.0,0.053525733,0,0,27690
0,0.017151034,0.62962963,0.056882643,0.018992866,0.5,0.075852,0,0.55,0.981481481,0.976744186,0.632352941,0.575757576,0.354545455,1.0,0.488372093,0.406976744,0.823529412,0.999996503,0,0,45194
0,0.033739404,0.333333333,0.0,0.954598326,0.45,2e-06,0,0.75,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.465116279,0.709302326,0.058823529,0.000753603,0,0,3508
0,0.002758649,0.518518519,0.0,0.006698017,0.45,0.042029,0,0.4,0.981481481,0.976744186,0.735294118,0.818181818,0.406060606,1.0,0.418604651,0.441860465,0.0,0.114026863,0,0,26800
0,0.052526969,0.333333333,0.0,0.117600805,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.878787879,0.46969697,1.0,0.465116279,0.360465116,0.0,0.053634346,0,0,28187
0,0.003707509,0.37037037,0.01122499,0.014543236,0.55,0.040688,0,0.575,0.962962963,0.976744186,0.588235294,0.484848485,0.251515152,1.0,0.465116279,0.546511628,0.823529412,0.999806246,0,0,43302
0,0.135559633,0.814814815,0.151726786,0.159442577,0.65,0.049871,0,0.625,0.962962963,1.0,1.0,0.939393939,0.363636364,1.0,0.441860465,0.441860465,0.058823529,0.999841649,0,0,43625
0,0.006899038,0.666666667,0.051785886,0.002997249,0.4,0.12138,0,0.575,0.981481481,1.0,0.882352941,0.636363636,0.496969697,1.0,0.418604651,0.302325581,1.0,0.99998055,0,0,44976
0,0.004533908,0.444444444,0.060194273,0.001640417,0.7,0.044647,0,0.45,0.962962963,0.976744186,0.735294118,0.696969697,0.406060606,1.0,0.488372093,0.755813953,1.0,0.999903714,0,0,44343
0,0.004100021,0.407407407,0.0,0.010271791,0.75,0.001003,0,0.45,0.981481481,0.976744186,0.676470588,0.757575758,0.375757576,1.0,0.488372093,0.441860465,0.0,0.114148589,0,0,27357
0,0.135250389,0.851851852,0.172738156,0.159049423,0.6,0.069592,0,0.7,0.962962963,1.0,0.970588235,0.878787879,0.406060606,1.0,0.418604651,0.38372093,0.058823529,0.999830941,0,0,43527
0,0.001331305,0.333333333,0.0,0.009436299,0.6,0.0,0,0.7,0.981481481,1.0,1.0,0.939393939,0.424242424,1.0,0.418604651,0.38372093,0.176470588,0.074808263,0,0,21904
0,0.025201631,0.740740741,0.058416217,0.928510406,0.6,0.065818,0,0.65,0.962962963,1.0,1.0,0.878787879,0.324242424,1.0,0.418604651,0.441860465,0.058823529,0.000581176,0,0,2719
0,0.003809376,0.333333333,0.0,0.015190363,0.45,0.007165,0,0.7,1.0,0.976744186,0.617647059,0.484848485,0.306060606,1.0,0.441860465,0.476744186,0.823529412,0.999827881,0,0,43500
0,0.001685023,0.333333333,0.0,0.011375924,0.45,0.003619,0,0.7,0.981481481,1.0,1.0,0.939393939,0.390909091,1.0,0.441860465,0.465116279,0.176470588,0.074868579,0,0,22180
0,0.009574757,0.444444444,0.003813728,0.324161791,0.45,0.001333,0,0.725,0.981481481,1.0,1.0,1.0,0.406060606,1.0,0.465116279,0.430232558,0.0,0.075696404,0,0,4343
0,0.000745963,0.37037037,0.001099162,0.006976888,0.6,1e-06,0,0.6,0.981481481,1.0,1.0,0.939393939,0.424242424,1.0,0.418604651,0.418604651,0.176470588,0.074734615,0,0,21567
0,0.003804307,0.333333333,0.0,0.009442467,0.5,0.000245,0,0.425,0.981481481,0.953488372,0.573529412,0.757575758,0.424242424,1.0,0.441860465,0.406976744,0.0,0.114119523,0,0,27224
0,0.052508846,0.333333333,0.0,0.117531338,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.536363636,1.0,0.465116279,0.325581395,0.0,0.053595665,0,0,28010
0,0.008067131,0.703703704,0.05113831,0.296970912,0.75,0.047956,0,0.6,0.962962963,1.0,1.0,0.939393939,0.306060606,1.0,0.395348837,0.453488372,0.0,0.075655756,0,0,4157
0,0.006899038,0.666666667,0.051785886,0.002997249,0.4,0.12138,0,0.575,0.981481481,1.0,0.882352941,0.636363636,0.496969697,1.0,0.418604651,0.302325581,1.0,0.999976835,0,0,44925
0,0.136479606,0.222222222,0.864450495,0.160029164,0.3,1.0,0,0.35,0.962962963,1.0,0.808823529,0.666666667,0.933333333,0.0,0.0,0.034883721,0.058823529,0.999918138,0,0,44539
0,0.005164551,0.814814815,0.076730195,0.150830738,0.65,0.064072,0,0.6,0.962962963,1.0,1.0,0.96969697,0.284848485,1.0,0.395348837,0.465116279,0.0,0.0755862,0,0,3915
0,0.015697245,0.333333333,0.0,0.446273066,0.45,0.0,0,1.0,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.488372093,0.360465116,0.058823529,0.000192095,0,0,15912
0,0.016216124,0.555555556,0.0,0.418714116,0.45,0.0,0,0.65,0.981481481,1.0,0.911764706,0.878787879,0.46969697,1.0,0.418604651,0.372093023,0.0,0.073648998,0,0,24046
0,0.001056203,0.444444444,0.001944749,0.008188687,0.5,1.6e-05,0,0.725,0.981481481,1.0,0.985294118,0.939393939,0.445454545,1.0,0.441860465,0.38372093,0.176470588,0.074770018,0,0,21729
0,0.001403015,0.481481481,0.0,0.009864935,0.45,0.0,0,0.7,0.981481481,1.0,1.0,0.939393939,0.390909091,1.0,0.465116279,0.418604651,0.176470588,0.074821812,0,0,21966
0,0.004343947,0.592592593,0.048952109,0.001539452,0.5,0.103859,0,0.45,1.0,0.976744186,0.779411765,0.696969697,0.342424242,1.0,0.511627907,0.418604651,1.0,0.999899999,0,0,44292
0,0.015456456,0.333333333,0.0,0.444637084,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.390909091,1.0,0.488372093,0.76744186,0.058823529,6.18e-05,0,0,15316
0,0.0163199,0.37037037,0.0,0.419268844,0.5,0.0,0,0.55,0.981481481,1.0,0.882352941,0.878787879,0.375757576,1.0,0.488372093,0.779069767,0.0,0.073666918,0,0,24128
0,0.033743858,0.333333333,0.0,0.954615221,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.488372093,0.720930233,0.058823529,0.000763,0,0,3551
0,0.13644716,0.222222222,0.871584945,0.160027745,0.3,1.0,0,0.35,0.962962963,1.0,0.808823529,0.666666667,0.921212121,0.0,0.0,0.046511628,0.058823529,0.99991333,0,0,44473
0,0.136797877,0.222222222,0.951494426,0.16004435,0.3,1.0,0,0.35,0.962962963,1.0,0.808823529,0.666666667,0.924242424,0.0,0.0,0.046511628,0.058823529,0.999985795,0,0,45046
0,0.033602471,0.333333333,0.0,0.953643143,0.45,0.0,0,0.775,0.981481481,1.0,0.955882353,0.909090909,0.46969697,1.0,0.418604651,0.372093023,0.058823529,0.000672962,0,0,3139
0,0.008144223,0.555555556,0.0,0.016477579,0.45,0.063258,0,0.65,0.981481481,0.953488372,0.588235294,0.606060606,0.315151515,1.0,0.488372093,0.476744186,0.823529412,0.999864159,0,0,43832
0,0.003626477,0.518518519,0.0,0.008771395,0.45,0.030761,0,0.475,0.981481481,0.976744186,0.647058824,0.727272727,0.424242424,1.0,0.441860465,0.406976744,0.0,0.114096795,0,0,27120
0,0.015657278,0.333333333,0.0,0.446130322,0.45,0.0,0,0.85,0.981481481,1.0,0.955882353,0.909090909,0.496969697,1.0,0.465116279,0.325581395,0.058823529,0.000112329,0,0,15547
0,0.052505752,0.333333333,0.0,0.117519572,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.878787879,0.424242424,1.0,0.465116279,0.395348837,0.0,0.053589109,0,0,27980
0,0.003578788,0.851851852,0.108699847,0.107998551,0.6,0.049473,0,0.575,0.962962963,1.0,1.0,0.96969697,0.3,1.0,0.488372093,0.453488372,0.0,0.0755473,0,0,3808
0,0.009959746,0.37037037,0.0,0.32611868,0.55,0.0,0,0.6,0.981481481,1.0,1.0,0.96969697,0.390909091,1.0,0.418604651,0.76744186,0.0,0.075753005,0,0,4602
0,0.0065107,0.333333333,0.0,0.01678433,0.45,0.0,0,0.45,0.981481481,1.0,1.0,0.787878788,0.445454545,1.0,0.441860465,0.38372093,0.058823529,0.055085627,0,0,26019
0,0.009819051,0.333333333,0.0,0.325244751,0.45,0.0,0,0.7,0.981481481,1.0,1.0,0.96969697,0.424242424,1.0,0.441860465,0.744186047,0.0,0.075725251,0,0,4475
0,0.007534965,0.777777778,0.076016952,0.179461477,0.8,0.105643,0,0.525,0.962962963,1.0,0.941176471,0.818181818,0.342424242,1.0,0.418604651,0.441860465,0.058823529,0.056269839,0,0,23377
0,0.026603138,0.851851852,0.104433522,0.950842385,0.5,0.125321,0,0.7,0.981481481,1.0,1.0,0.878787879,0.315151515,1.0,0.418604651,0.5,0.058823529,0.000594507,0,0,2780
0,0.003695124,0.407407407,0.0,0.01444952,0.45,0.092203,0,0.625,0.981481481,0.976744186,0.75,0.606060606,0.293939394,1.0,0.395348837,0.488372093,0.823529412,0.999802968,0,0,43272
0,0.136518398,0.222222222,0.923091999,0.160030839,0.3,1.0,0,0.35,0.962962963,1.0,0.808823529,0.666666667,0.924242424,0.0,0.0,0.034883721,0.058823529,0.99992382,0,0,44617
0,0.052493808,0.333333333,0.0,0.117474039,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.465116279,0.348837209,0.0,0.053563758,0,0,27864
0,0.008158338,0.333333333,0.0,0.200421147,0.7,0.051595,0,0.425,0.962962963,1.0,0.941176471,0.787878788,0.390909091,1.0,0.395348837,0.476744186,0.058823529,0.056298686,0,0,23509
0,0.003753344,0.333333333,1.01e-06,0.009219424,0.45,0.006906,0,0.5,0.981481481,0.976744186,0.588235294,0.787878788,0.587878788,1.0,0.441860465,0.302325581,0.0,0.114112093,0,0,27190
0,0.006092143,0.851851852,0.078471882,0.209356653,0.65,0.130297,0,0.65,0.962962963,1.0,1.0,0.96969697,0.315151515,1.0,0.395348837,0.441860465,0.0,0.075613954,0,0,4042
0,0.006572452,0.333333333,0.0,0.016938497,0.35,0.0,0,0.475,0.981481481,1.0,1.0,0.848484848,0.46969697,1.0,0.418604651,0.348837209,0.058823529,0.055182658,0,0,26463
0,0.010087342,0.333333333,0.0,0.326831278,0.45,0.0,0,0.725,0.981481481,1.0,1.0,0.96969697,0.496969697,1.0,0.441860465,0.348837209,0.0,0.075845666,0,0,5026
0,0.136493013,0.222222222,0.846597195,0.160029732,0.3,1.0,0,0.35,0.962962963,1.0,0.808823529,0.666666667,0.93030303,0.0,0.0,0.023255814,0.058823529,0.999920104,0,0,44566
0,0.033587545,0.333333333,0.0,0.953504642,0.45,0.0,0,0.725,0.981481481,1.0,0.941176471,0.909090909,0.406060606,1.0,0.418604651,0.430232558,0.058823529,0.000668591,0,0,3119
0,0.006483704,0.37037037,0.0,0.016738444,0.45,0.0,0,0.55,0.981481481,1.0,1.0,0.878787879,0.46969697,1.0,0.418604651,0.720930233,0.058823529,0.055058747,0,0,25896
0,0.015684377,0.333333333,0.0,0.446224406,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.021212121,1.0,0.395348837,0.709302326,0.058823529,0.000164997,0,0,15788
0,0.006899038,0.666666667,0.051785886,0.002997249,0.4,0.12138,0,0.575,0.981481481,1.0,0.926470588,0.666666667,0.496969697,1.0,0.418604651,0.302325581,1.0,0.999969405,0,0,44823
0,0.13445921,0.666666667,0.09978431,0.157912222,0.6,0.20077,0,0.6,0.962962963,1.0,0.955882353,0.878787879,0.333333333,1.0,0.488372093,0.453488372,0.058823529,0.999799908,0,0,43243
0,0.003549723,0.592592593,0.019019139,0.013681333,0.5,0.109002,0,0.6,0.962962963,0.976744186,0.705882353,0.606060606,0.236363636,1.0,0.511627907,0.546511628,0.823529412,0.999776962,0,0,43034
0,0.017151034,0.62962963,0.056882643,0.018992866,0.5,0.075852,0,0.55,0.981481481,0.953488372,0.5,0.787878788,0.354545455,1.0,0.488372093,0.406976744,0.823529412,0.999966564,0,0,44783
0,0.001728204,0.481481481,0.0,0.01168653,0.55,0.004368,0,0.675,0.981481481,1.0,1.0,0.909090909,0.363636364,1.0,0.465116279,0.441860465,0.176470588,0.074878195,0,0,22224
0,0.010057075,0.333333333,0.0,0.326723816,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.939393939,0.445454545,1.0,0.441860465,0.720930233,0.0,0.075785568,0,0,4751
0,0.00653233,0.333333333,0.0,0.016821016,0.45,0.0,0,0.4,0.981481481,1.0,1.0,0.848484848,0.424242424,1.0,0.395348837,0.430232558,0.058823529,0.055107481,0,0,26119
0,0.006501184,0.333333333,0.0,0.016767207,0.45,0.0,0,0.425,0.981481481,1.0,1.0,0.818181818,0.424242424,1.0,0.465116279,0.744186047,0.058823529,0.055075793,0,0,25974
0,0.0335725,0.333333333,0.0,0.953362771,0.45,0.0,0,0.75,0.981481481,1.0,0.970588235,0.909090909,0.390909091,1.0,0.395348837,0.430232558,0.058823529,0.000664002,0,0,3098
0,0.134106479,0.703703704,0.077131268,0.157428552,0.65,0.033442,0,0.575,0.962962963,1.0,1.0,0.878787879,0.390909091,1.0,0.441860465,0.441860465,0.058823529,0.999786796,0,0,43123
0,0.003624794,0.740740741,0.0,0.008770051,0.45,0.044133,0,0.475,0.981481481,0.976744186,0.647058824,0.727272727,0.406060606,1.0,0.372093023,0.406976744,0.0,0.114096358,0,0,27118
0,0.006899038,0.666666667,0.051785886,0.002997249,0.4,0.12138,0,0.575,0.981481481,1.0,0.955882353,0.666666667,0.496969697,1.0,0.418604651,0.302325581,1.0,0.999977491,0,0,44934
0,0.002388401,0.814814815,0.025130197,0.00570008,0.65,0.003833,0,0.45,0.981481481,0.976744186,0.735294118,0.818181818,0.390909091,1.0,0.465116279,0.430232558,0.0,0.11399889,0,0,26672
0,0.006558385,0.333333333,0.0,0.016896608,0.35,0.0,0,0.525,0.981481481,1.0,1.0,0.848484848,0.46969697,1.0,0.465116279,0.720930233,0.058823529,0.055153155,0,0,26328
0,0.026720446,0.333333333,0.0,0.951268269,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.878787879,0.46969697,1.0,0.441860465,0.372093023,0.058823529,0.000604341,0,0,2825
0,0.001268549,0.333333333,0.0,0.009029817,0.5,0.000524,0,0.725,0.981481481,1.0,1.0,0.939393939,0.445454545,1.0,0.465116279,0.372093023,0.176470588,0.07479515,0,0,21844
0,0.015658634,0.333333333,0.0,0.446134972,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.441860465,0.697674419,0.058823529,0.000114951,0,0,15559
0,0.052499047,0.333333333,0.0,0.117494061,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.96969697,0.46969697,1.0,0.441860465,0.372093023,0.0,0.053574904,0,0,27915
0,0.006562259,0.333333333,0.0,0.016908386,0.35,0.0,0,0.525,0.981481481,1.0,1.0,0.848484848,0.46969697,1.0,0.395348837,0.372093023,0.058823529,0.05516146,0,0,26366
0,0.052472752,0.333333333,0.0,0.117393549,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.96969697,0.46969697,1.0,0.395348837,0.709302326,0.0,0.053518958,0,0,27659
0,0.001312155,0.37037037,0.0,0.009313468,0.55,0.0,0,0.6,0.981481481,1.0,0.985294118,0.96969697,0.293939394,1.0,0.511627907,0.476744186,0.176470588,0.074804547,0,0,21887
0,0.016731441,0.333333333,0.0,0.421865886,0.45,0.0,0,0.575,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.441860465,0.720930233,0.0,0.07378471,0,0,24667
0,0.01258841,0.481481481,0.0,0.01772142,0.45,0.016322,0,0.7,0.981481481,0.976744186,0.661764706,0.606060606,0.324242424,1.0,0.465116279,0.488372093,0.823529412,0.999903933,0,0,44345
0,0.01613078,0.555555556,0.0,0.41834749,0.6,0.195352,0,0.7,0.981481481,1.0,0.911764706,0.909090909,0.424242424,1.0,0.465116279,0.395348837,0.0,0.073639382,0,0,24002
