dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,ue_id,timestamp,cellid,in_sync,traffic_type
0.07561245,0.8518519,0.002227621,0.06352646,0.55,0.205117,0.0,0.475,0.962963,1.0,0.8382353,0.72727275,0.4060606,1.0,0.41860464,0.44186047,0.0,0.9966019,0.0,0.0,1
0.001397366,0.33333334,0.0,0.028894233,0.2,0.142639,0.0,0.55,1.0,0.9767442,0.8088235,0.75757575,0.42424244,1.0,0.4651163,0.40697673,0.29411766,0.9982739,0.0,0.0,1
0.000178999,0.33333334,0.04089428,0.003075421,0.5,0.023069,0.0,0.525,0.9814815,0.95348835,0.5588235,0.42424244,0.29393938,1.0,0.5116279,0.4651163,0.29411766,0.99789274,0.0,0.0,1
0.022305937,0.6296296,0.11432699,0.08338325,0.65,0.090814,0.0,0.575,0.962963,0.95348835,0.5882353,0.8484849,0.33333334,1.0,0.4883721,0.43023255,0.1764706,0.9973823,0.0,0.0,1
0.008940507,0.4814815,0.0,0.025411705,0.45,0.022034,0.0,0.725,0.9814815,1.0,0.9411765,0.6666667,0.44545454,1.0,0.44186047,0.73255813,0.0,0.8885672,0.0,0.0,1
0.00735539,0.22222222,0.9176265,0.010884135,0.3,1.0,0.0,0.475,0.962963,0.9767442,0.7352941,0.54545456,0.91818184,0.0,0.0,0.023255814,0.0,0.99741614,0.0,0.0,1
0.64345276,0.7777778,0.013853684,0.96274114,0.6,0.10932,0.0,0.525,0.962963,1.0,1.0,0.75757575,0.42424244,1.0,0.41860464,0.40697673,0.0,0.92457557,0.0,0.0,1
0.45049834,0.7037037,0.12036329,0.9285354,0.65,0.10624,0.0,0.525,0.962963,1.0,0.8382353,0.6666667,0.37575758,1.0,0.44186047,0.44186047,0.0,0.9235321,0.0,0.0,1
0.6573224,0.7407407,0.052255657,0.99283683,0.75,0.0782,0.0,0.475,0.962963,1.0,0.9264706,0.6666667,0.35454544,1.0,0.4651163,0.4651163,0.0,0.92546296,0.0,0.0,1
0.66240174,0.8148148,0.09119711,0.9991747,0.65,0.105607,0.0,0.525,0.962963,1.0,0.9558824,0.6969697,0.34242424,1.0,0.44186047,0.47674417,0.0,0.9256391,0.0,0.0,1
0.000181395,0.22222222,0.9216413,2.99e-06,0.3,0.954738,0.0,0.5,0.9814815,0.95348835,0.5735294,0.7878788,0.93636364,0.0,0.0,0.011627907,0.1764706,0.99789363,0.0,0.0,1
0.001361749,0.33333334,0.0,0.028847663,0.2,0.232721,0.0,0.75,0.9814815,0.9767442,0.7794118,0.8181818,0.36363637,1.0,0.44186047,0.4651163,0.29411766,0.99825644,0.0,0.0,1
0.005855274,0.5185185,0.14504594,0.005955904,0.3,0.071663,0.0,0.4,0.9814815,0.9767442,0.5882353,0.57575756,0.33333334,1.0,0.4651163,0.4651163,0.23529412,0.9977754,0.0,0.0,1
0.2765725,0.6666667,0.054814644,0.043105923,0.55,0.102539,0.0,0.55,0.962963,1.0,0.8088235,0.6060606,0.27878788,1.0,0.44186047,0.5232558,0.0,0.89012927,0.0,0.0,1
0.65928096,0.8148148,0.08621855,0.995395,0.7,0.060071,0.0,0.525,0.962963,1.0,1.0,0.6969697,0.35454544,1.0,0.4651163,0.45348838,0.0,0.9255338,0.0,0.0,1
0.018661415,0.4814815,0.004478479,0.004757895,0.45,0.064548,0.0,0.475,1.0,0.95348835,0.5882353,0.54545456,0.35454544,1.0,0.41860464,0.47674417,0.23529412,0.9968194,0.0,0.0,1
0.001096934,0.5925926,0.033890154,0.002676898,0.35,0.069513,0.0,0.35,0.9814815,0.9767442,0.75,0.6666667,0.24242423,1.0,0.44186047,0.88372093,0.23529412,0.9972791,0.0,0.0,1
0.97235304,0.33333334,5.76e-05,0.2818951,0.45,0.000206,0.0,0.575,0.9814815,0.95348835,0.5147059,0.57575756,0.37575758,1.0,0.4651163,0.44186047,0.0,0.97986484,0.0,0.0,1
0.007495591,0.22222222,0.8116937,0.01088884,0.3,1.0,0.0,0.475,0.0,0.9767442,0.7352941,0.54545456,0.9030303,0.0,0.023255814,0.046511628,0.0,0.9974422,0.0,0.0,1
0.23476018,0.6296296,0.0,0.008500945,0.45,0.0,0.0,0.6,0.9814815,1.0,0.9411765,0.7878788,0.4060606,1.0,0.4651163,0.43023255,0.0,0.88916403,0.0,0.0,1
0.013112334,0.5185185,0.06743682,0.013868491,0.4,0.05429,0.0,0.45,0.9814815,0.95348835,0.5735294,0.57575756,0.37575758,1.0,0.4651163,0.45348838,0.23529412,0.9978101,0.0,0.0,1
0.000340148,0.5925926,0.14719678,0.000900124,0.3,0.055327,0.0,0.475,0.9814815,0.9767442,0.75,0.6666667,0.36363637,1.0,0.53488374,0.7906977,0.23529412,0.997896,0.0,0.0,1
0.008488584,0.22222222,0.86937046,0.010930305,0.3,0.999427,0.0,0.475,0.0,0.9767442,0.7352941,0.54545456,0.91818184,0.0,0.023255814,0.023255814,0.0,0.99762684,0.0,0.0,1
0.018689016,0.2962963,0.09066268,0.04069319,0.0,0.20309,0.0,0.475,0.9814815,0.9767442,0.60294116,0.6363636,0.4969697,1.0,0.37209302,0.37209302,0.1764706,0.9978724,0.0,0.0,1
0.006072762,0.22222222,0.79693085,0.010835236,0.3,1.0,0.0,0.475,0.962963,0.9767442,0.7352941,0.54545456,0.90909094,0.0,0.093023255,0.058139537,0.0,0.9971782,0.0,0.0,1
0.010278995,0.22222222,0.8066031,0.011013415,0.3,1.0,0.0,0.475,0.0,0.9767442,0.7352941,0.54545456,0.91818184,0.0,0.023255814,0.046511628,0.0,0.99795765,0.0,0.0,1
0.07684658,0.8148148,0.05784744,0.12847938,0.65,0.131215,0.0,0.5,0.962963,1.0,0.8235294,0.7878788,0.44545454,1.0,0.39534885,0.38372093,0.05882353,0.9995504,0.0,0.0,1
0.001650169,0.6296296,0.020904282,0.004108074,0.6,0.090315,0.0,0.45,0.962963,1.0,0.8382353,0.6969697,0.3909091,1.0,0.37209302,0.43023255,0.23529412,0.99731237,0.0,0.0,1
0.008765397,0.33333334,0.0,0.024394503,0.45,0.006919,0.0,0.75,0.9814815,1.0,0.9117647,0.6666667,0.44545454,1.0,0.44186047,0.39534885,0.0,0.8885344,0.0,0.0,1
0.07932377,0.5185185,0.0,0.02729555,0.55,0.090258,0.0,0.425,0.962963,1.0,0.89705884,0.8484849,0.33333334,1.0,0.4651163,0.4651163,0.0,0.8878687,0.0,0.0,1
0.007911821,0.22222222,0.8631705,0.010905733,0.3,1.0,0.0,0.475,0.0,0.9767442,0.7352941,0.54545456,0.91515154,0.0,0.046511628,0.011627907,0.0,0.99751955,0.0,0.0,1
0.009078723,0.22222222,0.7870454,0.010955452,0.3,1.0,0.0,0.475,0.0,0.9767442,0.7352941,0.54545456,0.90909094,0.0,0.023255814,0.058139537,0.0,0.9977363,0.0,0.0,1
0.9229578,0.4814815,0.16596134,0.24448907,0.6,0.161255,0.0,0.575,0.962963,0.9767442,0.6617647,0.54545456,0.3151515,1.0,0.37209302,0.5,0.0,0.97898984,0.0,0.0,1
0.000358217,0.6666667,0.02814178,0.000805911,0.5,0.056104,0.0,0.425,0.9814815,0.9767442,0.8382353,0.6363636,0.36363637,1.0,0.4883721,0.45348838,0.23529412,0.9972359,0.0,0.0,1
0.07651848,0.5925926,0.006358571,0.06511336,0.75,0.052793,0.0,0.425,0.962963,1.0,0.9411765,0.8484849,0.44545454,1.0,0.41860464,0.39534885,0.0,0.9256463,0.0,0.0,1
0.018337155,0.5185185,0.068107635,0.03890692,0.7,0.137996,0.0,0.425,0.962963,0.9302326,0.44117647,0.42424244,0.37575758,1.0,0.5813953,0.44186047,0.1764706,0.99786085,0.0,0.0,1
0.008894629,0.37037036,0.0,0.025166133,0.55,0.007584,0.0,0.675,0.962963,1.0,0.9117647,0.6666667,0.4060606,1.0,0.44186047,0.75581396,0.0,0.8885596,0.0,0.0,1
0.07804583,0.8148148,0.000119211,0.025095442,0.25,0.034485,0.0,0.45,0.9814815,0.9767442,0.7205882,0.6969697,0.34242424,1.0,0.41860464,0.45348838,0.0,0.8878214,0.0,0.0,1
0.000465303,0.6666667,0.089520074,0.001402421,0.4,0.054333,0.0,0.45,1.0,0.9767442,0.7058824,0.6060606,0.42424244,1.0,0.44186047,0.39534885,0.23529412,0.9971384,0.0,0.0,1
0.000176344,0.22222222,0.8823068,2.85e-06,0.3,0.987491,0.0,0.5,0.9814815,0.95348835,0.5735294,0.7878788,0.91515154,0.0,0.0,0.023255814,0.1764706,0.997893,0.0,0.0,1
0.026792191,0.5555556,0.05195056,0.079232395,0.1,0.043802,0.0,0.375,0.9814815,0.95348835,0.5735294,0.72727275,0.46969697,1.0,0.37209302,0.3604651,0.1764706,0.99755824,0.0,0.0,1
0.001212495,0.44444445,1.01e-06,0.002942591,0.45,0.041601,0.0,0.5,1.0,0.9767442,0.7205882,0.57575756,0.46969697,1.0,0.25581396,0.3604651,0.23529412,0.99796814,0.0,0.0,1
0.003255163,0.22222222,0.85491264,0.010706008,0.3,1.0,0.0,0.475,0.962963,0.9767442,0.7352941,0.54545456,0.93030304,0.0,0.023255814,0.023255814,0.0,0.99665433,0.0,0.0,1
0.009309374,0.37037036,0.0,0.0271599,0.5,0.014775,0.0,0.7,0.9814815,1.0,0.9117647,0.6969697,0.3909091,1.0,0.44186047,0.40697673,0.0,0.8886223,0.0,0.0,1
0.03359786,0.6666667,0.06679935,0.007720299,0.2,0.27682,0.0,0.475,0.9814815,1.0,0.89705884,0.6666667,0.3151515,1.0,0.44186047,0.4883721,0.23529412,0.9969118,0.0,0.0,1
0.35431263,0.8518519,0.049903773,0.84491116,0.7,0.103348,0.0,0.575,0.962963,1.0,1.0,0.72727275,0.36363637,1.0,0.37209302,0.40697673,0.0,0.9232043,0.0,0.0,1
0.006143516,0.22222222,0.8692543,0.010838554,0.3,1.0,0.0,0.475,0.962963,0.9767442,0.7352941,0.54545456,0.91212124,0.0,0.046511628,0.046511628,0.0,0.9971915,0.0,0.0,1
0.010074968,0.4074074,0.0,0.03175903,0.45,0.025713,0.0,0.75,0.9814815,1.0,0.88235295,0.6666667,0.44545454,1.0,0.44186047,0.7209302,0.0,0.8887757,0.0,0.0,1
0.03904755,0.37037036,0.09091625,0.012623012,0.45,0.046047,0.0,0.525,1.0,0.9767442,0.6764706,0.5151515,0.29393938,1.0,0.4883721,0.4651163,0.23529412,0.99706346,0.0,0.0,1
0.9718054,0.44444445,0.002781244,0.28050646,0.45,0.043897,0.0,0.525,0.9814815,0.9767442,0.5882353,0.6363636,0.35454544,1.0,0.44186047,0.4651163,0.0,0.97981894,0.0,0.0,1
0.009129472,0.22222222,0.73432606,0.010957518,0.3,1.0,0.0,0.475,0.0,0.9767442,0.7352941,0.54545456,0.93030304,0.0,0.023255814,0.011627907,0.0,0.99774563,0.0,0.0,1
0.000680835,0.4074074,0.014664922,0.001677336,0.05,0.071603,0.0,0.4,0.9814815,0.9767442,0.7794118,0.6666667,0.46969697,1.0,0.5116279,0.3604651,0.23529412,0.9972562,0.0,0.0,1
0.002949864,0.22222222,0.85821515,0.010687388,0.3,1.0,0.0,0.475,0.962963,0.9767442,0.7352941,0.54545456,0.91818184,0.0,0.093023255,0.023255814,0.0,0.99659795,0.0,0.0,1
0.07161567,0.5185185,0.023574399,0.12466566,0.6,0.146338,0.0,0.55,0.962963,1.0,0.9117647,0.8484849,0.44545454,1.0,0.37209302,0.3604651,0.05882353,0.99953705,0.0,0.0,1
0.006874703,0.7777778,0.14005223,0.004266558,0.7,0.130963,0.0,0.5,0.962963,1.0,0.89705884,0.6363636,0.35454544,1.0,0.4651163,0.43023255,0.0,0.9259036,0.0,0.0,1
0.00753552,0.22222222,0.7420283,0.010890004,0.3,1.0,0.0,0.475,0.0,0.9767442,0.7352941,0.54545456,0.92121214,0.0,0.023255814,0.011627907,0.0,0.99744964,0.0,0.0,1
0.032420166,0.5925926,0.07771621,0.08657274,0.35,0.031708,0.0,0.475,1.0,0.9767442,0.64705884,0.8181818,0.44545454,1.0,0.44186047,0.3604651,0.1764706,0.997612,0.0,0.0,1
0.26988187,0.6296296,0.034550864,0.034479,0.65,0.062529,0.0,0.625,0.962963,1.0,1.0,0.8787879,0.3060606,1.0,0.4651163,0.5116279,0.0,0.8899755,0.0,0.0,1
0.001606184,0.37037036,0.0,0.006514891,0.45,0.034603,0.0,0.55,0.9814815,0.9767442,0.63235295,0.54545456,0.25151515,1.0,0.53488374,0.5232558,0.8235294,0.99952614,0.0,0.0,1
0.014869491,0.8148148,0.09798605,0.008060501,0.6,0.11327,0.0,0.55,0.962963,1.0,0.86764705,0.6666667,0.34242424,1.0,0.44186047,0.4651163,0.0,0.92600197,0.0,0.0,1
0.3744601,0.4814815,0.009112538,0.92088956,0.7,0.007398,0.0,0.5,0.962963,1.0,0.86764705,0.6060606,0.42424244,1.0,0.41860464,0.41860464,0.0,0.92332774,0.0,0.0,1
0.008049261,0.6296296,0.062611826,0.029608449,0.2,0.374523,0.0,0.475,1.0,0.9767442,0.5882353,0.72727275,0.25757575,1.0,0.41860464,0.5116279,0.1764706,0.9972811,0.0,0.0,1
0.024080362,0.33333334,0.053652845,0.08543166,0.55,0.036256,0.0,0.475,0.962963,0.9767442,0.61764705,0.6969697,0.42424244,1.0,0.44186047,0.37209302,0.1764706,0.997101,0.0,0.0,1
0.07541733,0.5185185,0.002510494,0.06312909,0.5,0.005214,0.0,0.525,0.9814815,1.0,0.9705882,0.72727275,0.3151515,1.0,0.4651163,0.4651163,0.0,0.9260295,0.0,0.0,1
0.013405404,0.7777778,0.117690146,0.011091636,0.75,0.054251,0.0,0.475,0.962963,1.0,0.85294116,0.8181818,0.35454544,1.0,0.4883721,0.43023255,0.0,0.92547435,0.0,0.0,1
0.9701503,0.5185185,0.11419363,0.27596882,0.15,0.682274,0.0,0.3,0.9814815,0.90697676,0.42647058,0.72727275,0.6787879,1.0,0.4651163,0.24418604,0.0,0.9796675,0.0,0.0,1
0.23752268,0.44444445,0.003148978,0.01628237,0.6,0.00994,0.0,0.55,0.962963,0.9767442,0.64705884,0.6060606,0.3151515,1.0,0.4651163,0.4651163,0.0,0.8894037,0.0,0.0,1
0.009159159,0.22222222,0.8663801,0.010958483,0.3,1.0,0.0,0.475,0.0,0.9767442,0.7352941,0.54545456,0.92424244,0.0,0.046511628,0.011627907,0.0,0.9977511,0.0,0.0,1
0.22687858,0.7407407,0.00935298,0.002741074,0.45,0.004147,0.0,0.425,0.9814815,1.0,0.85294116,0.72727275,0.44545454,1.0,0.4651163,0.40697673,0.0,0.88898814,0.0,0.0,1
0.3747404,0.5185185,0.001549738,0.9214469,0.85,0.05678,0.0,0.5,0.962963,1.0,0.8382353,0.6666667,0.33333334,1.0,0.44186047,0.43023255,0.0,0.9233437,0.0,0.0,1
0.9683834,0.4814815,0.05620375,0.27194983,0.7,0.03143,0.0,0.4,0.962963,0.95348835,0.5735294,0.6060606,0.34242424,1.0,0.4883721,0.45348838,0.0,0.97953314,0.0,0.0,1
0.64494085,0.8518519,0.14117968,0.9660487,0.75,0.126496,0.0,0.6,0.962963,1.0,1.0,0.6969697,0.36363637,1.0,0.4651163,0.4651163,0.0,0.9246818,0.0,0.0,1
0.008077355,0.33333334,0.0,0.02142429,0.5,0.017638,0.0,0.525,0.9814815,1.0,0.9264706,0.8181818,0.3242424,1.0,0.53488374,0.4883721,0.0,0.88844264,0.0,0.0,1
0.018791348,0.6296296,0.053233586,0.062869,0.7,0.119592,0.0,0.45,0.962963,0.9767442,0.7647059,0.7878788,0.36363637,1.0,0.41860464,0.44186047,0.1764706,0.9970643,0.0,0.0,1
0.9703657,0.4814815,0.2039299,0.2766735,0.7,0.005358,0.0,0.425,0.962963,0.9767442,0.6911765,0.6363636,0.34242424,1.0,0.4651163,0.4651163,0.0,0.97968847,0.0,0.0,1
0.37507704,0.6666667,0.03792715,0.92231333,0.45,0.019913,0.0,0.425,0.9814815,0.9767442,0.7647059,0.75757575,0.37575758,1.0,0.4651163,0.44186047,0.0,0.9233719,0.0,0.0,1
0.37472105,0.5185185,0.116534404,0.92137223,0.45,0.010631,0.0,0.55,0.9814815,1.0,0.9852941,0.6969697,0.36363637,1.0,0.39534885,0.45348838,0.0,0.92334175,0.0,0.0,1
0.23754683,0.44444445,0.016073223,0.01635268,0.6,0.001255,0.0,0.5,0.962963,0.9767442,0.60294116,0.57575756,0.3060606,1.0,0.44186047,0.47674417,0.0,0.8894059,0.0,0.0,1
0.005807718,0.6296296,0.09829923,0.004195917,0.4,0.11593,0.0,0.475,1.0,0.9767442,0.7647059,0.6666667,0.3909091,1.0,0.39534885,0.39534885,0.23529412,0.9977358,0.0,0.0,1
0.22576885,0.7407407,0.001920503,0.002476366,0.45,1.3e-05,0.0,0.575,0.9814815,0.9767442,0.7647059,0.57575756,0.42424244,1.0,0.39534885,0.74418604,0.0,0.8889807,0.0,0.0,1
0.001084112,0.37037036,3.54e-05,0.002619293,0.0,0.121622,0.0,0.35,0.9814815,0.9767442,0.7941176,0.72727275,0.44545454,1.0,0.4651163,0.37209302,0.23529412,0.99795634,0.0,0.0,1
0.43306428,0.6666667,0.05266077,0.9275802,0.8,0.040628,0.0,0.55,0.962963,0.9767442,0.75,0.6666667,0.3909091,1.0,0.41860464,0.43023255,0.0,0.9235109,0.0,0.0,1
0.005597496,0.22222222,0.86021346,0.010812828,0.3,1.0,0.0,0.475,0.962963,0.9767442,0.7352941,0.54545456,0.90909094,0.0,0.0,0.034883723,0.0,0.99708945,0.0,0.0,1
0.009408204,0.6666667,0.041556,0.03167917,0.3,0.061688,0.0,0.4,0.9814815,0.9767442,0.61764705,0.75757575,0.42424244,1.0,0.4651163,0.39534885,0.1764706,0.996636,0.0,0.0,1
0.41909227,0.7037037,0.078869924,0.926833,0.65,0.121909,0.0,0.525,0.962963,1.0,0.8235294,0.6363636,0.36363637,1.0,0.44186047,0.4651163,0.0,0.9234943,0.0,0.0,1
0.013256111,0.44444445,0.000334396,0.034775183,0.45,0.003898,0.0,0.425,0.9814815,0.9767442,0.8382353,0.75757575,0.4060606,1.0,0.4651163,0.39534885,0.0,0.8888767,0.0,0.0,1
0.00717811,0.7407407,0.06632149,0.00439496,0.7,0.180085,0.0,0.525,0.962963,1.0,0.86764705,0.6363636,0.4060606,1.0,0.44186047,0.41860464,0.0,0.92590755,0.0,0.0,1
0.37402526,0.8518519,0.17416868,0.9200995,0.7,0.058839,0.0,0.575,0.962963,1.0,1.0,0.72727275,0.44545454,1.0,0.44186047,0.37209302,0.0,0.9233035,0.0,0.0,1
0.000610328,0.5555556,0.3485748,0.007116628,0.15,0.03694,0.0,0.425,1.0,0.9767442,0.75,0.57575756,0.4060606,1.0,0.4651163,0.39534885,0.7058824,0.99818975,0.0,0.0,1
0.010221819,0.33333334,0.0,0.032732576,0.45,0.008861,0.0,0.75,0.9814815,1.0,0.9117647,0.6666667,0.42424244,1.0,0.44186047,0.74418604,0.0,0.88881,0.0,0.0,1
0.013808165,0.8518519,0.06460608,0.007430198,0.75,0.06088,0.0,0.4,0.962963,1.0,1.0,0.75757575,0.3909091,1.0,0.41860464,0.43023255,0.0,0.92598903,0.0,0.0,1
0.66111183,0.6666667,0.08778748,0.9975342,0.45,0.094049,0.0,0.55,0.9814815,1.0,1.0,0.75757575,0.42424244,1.0,0.41860464,0.41860464,0.0,0.9255923,0.0,0.0,1
0.6467278,0.7777778,0.10817451,0.97018754,0.65,0.026609,0.0,0.525,0.962963,1.0,0.89705884,0.6060606,0.44545454,1.0,0.39534885,0.43023255,0.0,0.92481863,0.0,0.0,1
0.001296165,0.33333334,0.001954852,0.02875994,0.1,0.128673,0.0,0.475,1.0,0.9767442,0.63235295,0.57575756,0.2060606,1.0,0.4883721,0.90697676,0.29411766,0.9982234,0.0,0.0,1
0.018721312,0.44444445,0.000690007,0.004905599,0.45,0.043538,0.0,0.6,0.9814815,0.9767442,0.60294116,0.5151515,0.44545454,1.0,0.44186047,0.38372093,0.23529412,0.99682486,0.0,0.0,1
0.018904973,0.5925926,0.007959832,0.005278365,0.15,0.138319,0.0,0.375,0.9814815,0.9767442,0.7941176,0.54545456,0.4969697,1.0,0.37209302,0.3488372,0.23529412,0.99683756,0.0,0.0,1
0.001420265,0.33333334,0.0,0.028927824,0.2,0.293665,0.0,0.725,0.9814815,0.9767442,0.7941176,0.75757575,0.46969697,1.0,0.41860464,0.3488372,0.29411766,0.99828595,0.0,0.0,1
0.37414852,0.6296296,0.013913289,0.9203516,0.45,0.097144,0.0,0.575,0.9814815,1.0,1.0,0.72727275,0.42424244,1.0,0.41860464,0.43023255,0.0,0.9233111,0.0,0.0,1
0.000950877,0.7037037,0.09518763,0.002338481,0.5,0.053503,0.0,0.425,0.9814815,1.0,0.8235294,0.6969697,0.3151515,1.0,0.44186047,0.5,0.23529412,0.99727124,0.0,0.0,1
0.023082186,0.5925926,0.12012184,0.07435346,0.55,0.044583,0.0,0.475,0.9814815,0.9767442,0.61764705,0.57575756,0.42424244,1.0,0.5116279,0.38372093,0.1764706,0.99752283,0.0,0.0,1
0.05503934,0.4074074,0.08838758,0.20009002,0.2,0.326632,0.0,0.35,0.9814815,0.76744187,0.23529412,0.5151515,0.53636366,1.0,0.41860464,0.29069766,0.0,0.97828794,0.0,0.0,1
0.030093376,0.8888889,0.10492451,0.030377371,0.65,0.108644,0.0,0.675,0.962963,1.0,0.9117647,0.8484849,0.34242424,1.0,0.39534885,0.44186047,0.0,0.9256474,0.0,0.0,1
0.37520057,0.4074074,0.000209124,0.9225947,0.45,0.001194,0.0,0.625,0.9814815,1.0,1.0,0.6969697,0.36363637,1.0,0.44186047,0.41860464,0.0,0.9233806,0.0,0.0,1
0.00951437,0.33333334,0.0,0.028280338,0.45,0.020823,0.0,0.725,0.9814815,1.0,0.86764705,0.6969697,0.42424244,1.0,0.41860464,0.41860464,0.0,0.88865924,0.0,0.0,1
0.000300037,0.37037036,0.055021744,0.000625697,0.65,0.046445,0.0,0.4,0.962963,0.9767442,0.61764705,0.54545456,0.3060606,1.0,0.41860464,0.4651163,0.23529412,0.9974411,0.0,0.0,1
0.23665728,0.6666667,0.020562815,0.014075544,0.55,5.6e-05,0.0,0.675,0.962963,0.9767442,0.7794118,0.75757575,0.4060606,1.0,0.4651163,0.40697673,0.0,0.889339,0.0,0.0,1
0.006513663,0.22222222,0.76963866,0.010849959,0.3,1.0,0.0,0.475,0.962963,0.9767442,0.7352941,0.54545456,0.93030304,0.0,0.0,0.034883723,0.0,0.9972606,0.0,0.0,1
0.007788615,0.7407407,0.08103188,0.00470994,0.6,0.122908,0.0,0.55,0.962963,1.0,0.88235295,0.6363636,0.4060606,1.0,0.4651163,0.41860464,0.0,0.92591625,0.0,0.0,1
0.007370971,0.22222222,0.8918912,0.010884816,0.3,1.0,0.0,0.475,0.962963,0.9767442,0.7352941,0.54545456,0.93636364,0.0,0.0,0.3488372,0.0,0.99741906,0.0,0.0,1
0.010398435,0.5555556,0.098207295,0.037908163,0.65,0.0784,0.0,0.425,0.962963,0.95348835,0.5441176,0.5151515,0.36363637,1.0,0.37209302,0.44186047,0.1764706,0.99729836,0.0,0.0,1
0.65891725,0.8148148,0.069873564,0.99494946,0.7,0.110818,0.0,0.575,0.962963,1.0,0.9558824,0.6363636,0.3909091,1.0,0.41860464,0.45348838,0.0,0.9255211,0.0,0.0,1
0.000171757,0.2962963,0.064141355,0.000469138,0.3,0.090234,0.0,0.5,1.0,0.9767442,0.60294116,0.57575756,0.3,1.0,0.37209302,0.47674417,0.23529412,0.99743825,0.0,0.0,1
0.45652586,0.7037037,0.11814274,0.92903256,0.7,0.077077,0.0,0.55,0.962963,0.9767442,0.7941176,0.6666667,0.4060606,1.0,0.37209302,0.44186047,0.0,0.923545,0.0,0.0,1
0.07653927,0.4074074,4.95e-05,0.06517587,0.6,0.038473,0.0,0.375,0.962963,1.0,0.9264706,0.8484849,0.42424244,1.0,0.41860464,0.43023255,0.0,0.92565197,0.0,0.0,1
0.07177408,0.44444445,0.12290813,0.21174672,0.6,0.123001,0.0,0.575,0.962963,0.88372093,0.38235295,0.6969697,0.3,1.0,0.41860464,0.4883721,0.0,0.9784397,0.0,0.0,1
0.03307418,0.33333334,0.017627003,0.006834117,0.55,0.010921,0.0,0.55,0.962963,1.0,0.8382353,0.6363636,0.3,1.0,0.55813956,0.4651163,0.23529412,0.9968841,0.0,0.0,1
0.28251398,0.9259259,0.06489198,0.04891898,0.8,0.122676,0.0,0.55,0.962963,0.9767442,0.8088235,0.6363636,0.3060606,1.0,0.39534885,0.5116279,0.0,0.89019746,0.0,0.0,1
0.07880051,0.6296296,0.06719941,0.026048964,0.55,0.005474,0.0,0.55,0.962963,0.9767442,0.75,0.72727275,0.42424244,1.0,0.39534885,0.39534885,0.0,0.88783556,0.0,0.0,1
0.010529884,0.22222222,0.9337765,6.85e-05,0.3,0.952971,0.0,0.5,0.9814815,0.95348835,0.5735294,0.7878788,0.9060606,0.0,0.0,0.034883723,0.1764706,0.9982335,0.0,0.0,1
0.2700094,0.4074074,2.02e-05,0.034989797,0.45,0.0,0.0,0.675,0.9814815,1.0,0.9411765,0.8484849,0.35454544,1.0,0.4883721,0.4883721,0.0,0.8899904,0.0,0.0,1
0.007938363,0.33333334,0.0,0.020737814,0.65,0.003679,0.0,0.65,0.962963,1.0,1.0,0.8787879,0.4060606,1.0,0.44186047,0.38372093,0.0,0.8884227,0.0,0.0,1
0.03909207,0.44444445,0.16017862,0.012677646,0.65,0.065492,0.0,0.475,0.962963,0.9767442,0.7647059,0.57575756,0.44545454,1.0,0.39534885,0.39534885,0.23529412,0.99706477,0.0,0.0,1
0.007357789,0.22222222,0.8575262,0.010884191,0.3,1.0,0.0,0.475,0.962963,0.9767442,0.7352941,0.54545456,0.8969697,0.0,0.046511628,0.034883723,0.0,0.9974166,0.0,0.0,1
0.2365955,0.5555556,0.03335977,0.013884381,0.45,0.045157,0.0,0.575,0.9814815,1.0,0.8235294,0.75757575,0.24545455,1.0,0.4883721,0.5,0.0,0.8893329,0.0,0.0,1
0.38997155,0.6296296,0.03940516,0.92437893,0.45,0.000609,0.0,0.425,0.9814815,1.0,1.0,0.72727275,0.44545454,1.0,0.41860464,0.40697673,0.0,0.92343575,0.0,0.0,1
0.37454578,0.5925926,0.035112567,0.9210453,0.45,0.106349,0.0,0.5,0.9814815,1.0,0.9411765,0.6969697,0.33333334,1.0,0.41860464,0.4651163,0.0,0.92333233,0.0,0.0,1
0.032058686,0.8888889,0.14222732,0.032077197,0.75,0.133232,0.0,0.5,0.962963,1.0,0.89705884,0.8181818,0.3909091,1.0,0.39534885,0.43023255,0.0,0.99663925,0.0,0.0,1
0.001174743,0.33333334,0.09897711,0.02510132,0.65,0.124553,0.0,0.575,0.962963,0.9767442,0.61764705,0.5151515,0.25151515,1.0,0.44186047,0.5,0.29411766,0.99817514,0.0,0.0,1
0.16982478,0.6296296,0.06929166,0.002022294,0.75,0.126762,0.0,0.475,0.962963,0.9767442,0.7794118,0.6363636,0.28484848,1.0,0.4651163,0.5,0.0,0.88897413,0.0,0.0,1
0.015185356,0.5185185,0.10560542,0.016472945,0.4,0.125414,0.0,0.475,0.9814815,0.9767442,0.7352941,0.6969697,0.29393938,1.0,0.44186047,0.47674417,0.23529412,0.99781996,0.0,0.0,1
0.015177601,0.5185185,0.14051391,0.016375467,0.65,0.115894,0.0,0.475,0.962963,0.9767442,0.6911765,0.6666667,0.3909091,1.0,0.4651163,0.41860464,0.23529412,0.9978197,0.0,0.0,1
